date,week,medical,name,time
2017-05-01,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-05-02,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-05-03,祝日,指定なし,県立今治病院,08:30〜翌08:30
2017-05-03,祝日,指定なし,斎藤クリニック,09:00〜17:00
2017-05-04,祝日,指定なし,済生会今治病院,08:30〜翌08:30
2017-05-04,祝日,指定なし,片山医院,09:00〜17:00
2017-05-05,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-05-05,祝日,指定なし,はかた外科胃腸科,09:00〜17:00
2017-05-05,祝日,小児科,あおい小児科,09:00〜17:00
2017-05-06,土曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-05-07,日曜日,指定なし,白石病院,08:30〜17:30
2017-05-07,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2017-05-07,日曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-05-07,日曜日,小児科,武田医院,09:00〜17:00
2017-05-08,月曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-05-09,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-05-10,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-05-11,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-05-12,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-05-13,土曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-05-14,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-05-14,日曜日,指定なし,喜多嶋診療所,09:00〜17:00
2017-05-14,日曜日,小児科,まつい小児科,09:00〜17:00
2017-05-14,日曜日,内科,医師会市民病院,09:00〜17:30
2017-05-15,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-05-16,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-05-17,水曜日,指定なし,木原病院,08:30〜翌08:30
2017-05-18,木曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-05-19,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-05-20,土曜日,指定なし,今治セントラル病院,08:30〜17:30
2017-05-20,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-05-21,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-05-21,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2017-05-21,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2017-05-22,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-05-23,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-05-24,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-05-25,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-05-26,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-05-27,土曜日,指定なし,木原病院,08:30〜翌08:30
2017-05-28,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-05-28,日曜日,指定なし,松浦医院,09:00〜17:00
2017-05-28,日曜日,小児科,松本小児科,09:00〜17:00
2017-05-28,日曜日,内科,医師会市民病院,09:00〜17:30
2017-05-29,月曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-05-30,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-05-31,水曜日,指定なし,木原病院,08:30〜翌08:30
