date,week,medical,name,time
2017-09-01,金曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-09-02,土曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-09-03,日曜日,指定なし,白石病院,08:30〜17:30
2017-09-03,日曜日,指定なし,松浦医院,09:00〜17:00
2017-09-03,日曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-09-03,日曜日,小児科,松本小児科,09:00〜17:00
2017-09-04,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-09-05,火曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-09-06,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-09-07,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-09-08,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-09-09,土曜日,指定なし,木原病院,08:30〜翌08:30
2017-09-10,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-09-10,日曜日,指定なし,大三島中央病院,09:00〜17:00
2017-09-10,日曜日,小児科,武田医院,09:00〜17:00
2017-09-10,日曜日,内科,医師会市民病院,09:00〜17:30
2017-09-11,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-09-12,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-09-13,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-09-14,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-09-15,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-09-16,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-09-17,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-09-17,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2017-09-17,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2017-09-18,祝日,指定なし,今治第一病院,08:30〜翌08:30
2017-09-18,祝日,指定なし,大三島中央病院,09:00〜17:00
2017-09-18,祝日,小児科,みぶ小児科,09:00〜17:00
2017-09-19,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-09-20,水曜日,指定なし,木原病院,08:30〜翌08:30
2017-09-21,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-09-22,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-09-23,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-09-23,祝日,指定なし,はかた外科胃腸科,09:00〜17:00
2017-09-23,祝日,小児科,まつうらバンビクリニック,09:00〜17:00
2017-09-24,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-09-24,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2017-09-24,日曜日,小児科,あおい小児科,09:00〜17:00
2017-09-24,日曜日,内科,医師会市民病院,09:00〜17:30
2017-09-25,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-09-26,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-09-27,水曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-09-28,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-09-29,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-09-30,土曜日,指定なし,今治第一病院,08:30〜翌08:30
