date,week,medical,name,time
2018-01-01,祝日,指定なし,済生会今治病院,08:30〜翌08:30
2018-01-01,祝日,指定なし,松浦医院,09:00〜17:00
2018-01-02,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2018-01-03,水曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2018-01-04,木曜日,指定なし,白石病院,08:30〜翌08:30
2018-01-05,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-01-06,土曜日,指定なし,木原病院,08:30〜翌08:30
2018-01-07,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-01-07,日曜日,小児科,松本小児科,09:00〜17:00
2018-01-08,祝日,指定なし,瀬戸内海病院,08:30〜17:30
2018-01-08,祝日,指定なし,今治第一病院,17:30〜翌08:30
2018-01-08,祝日,小児科,丹こどもクリニック,09:00〜17:00
2018-01-08,祝日,指定なし,斎藤クリニック,09:00〜17:00
2018-01-09,火曜日,指定なし,広瀬病院,08:30〜翌08:30
2018-01-10,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2018-01-11,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-01-12,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2018-01-13,土曜日,指定なし,木原病院,08:30〜翌08:30
2018-01-14,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-01-14,日曜日,内科,医師会市民病院,09:00〜17:30
2018-01-14,日曜日,小児科,みぶ小児科,09:00〜17:00
2018-01-14,日曜日,指定なし,片山医院,09:00〜17:00
2018-01-15,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2018-01-16,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-01-17,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-01-18,木曜日,指定なし,白石病院,08:30〜翌08:30
2018-01-19,金曜日,指定なし,木原病院,08:30〜翌08:30
2018-01-20,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-01-21,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2018-01-21,日曜日,指定なし,はかた外科胃腸科,09:00〜17:00
2018-01-21,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2018-01-22,月曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-01-23,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2018-01-24,水曜日,指定なし,木原病院,08:30〜翌08:30
2018-01-25,木曜日,指定なし,白石病院,08:30〜翌08:30
2018-01-26,金曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-01-27,土曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-01-28,日曜日,指定なし,白石病院,08:30〜17:30
2018-01-28,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2018-01-28,日曜日,指定なし,医師会市民病院,17:30〜翌08:30
2018-01-28,日曜日,小児科,まつうらバンビクリニック,09:00〜17:00
2018-01-29,月曜日,指定なし,県立今治病院,08:30〜翌08:30
2018-01-30,火曜日,指定なし,広瀬病院,08:30〜翌08:30
2018-01-31,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
