date,week,medical,name,time
2017-10-01,日曜日,指定なし,白石病院,08:30～17:30
2017-10-01,日曜日,指定なし,斎藤クリニック,09:00～17:00
2017-10-01,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2017-10-01,日曜日,小児科,県立今治病院,09:00～17:00
2017-10-01,日曜日,内科,鈴木病院,09:00～17:30
2017-10-02,月曜日,指定なし,広瀬病院,08:30～翌08:30
2017-10-03,火曜日,指定なし,今治第一病院,08:30～翌08:30
2017-10-04,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2017-10-05,木曜日,指定なし,白石病院,08:30～翌08:30
2017-10-06,金曜日,指定なし,県立今治病院,08:30～翌08:30
2017-10-07,土曜日,指定なし,木原病院,08:30～翌08:30
2017-10-08,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2017-10-08,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2017-10-08,日曜日,小児科,武田医院,09:00～17:00
2017-10-08,日曜日,内科,医師会市民病院,09:00～17:30
2017-10-09,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2017-10-09,祝日,指定なし,松浦医院,09:00～17:00
2017-10-09,祝日,小児科,松本小児科,09:00～17:00
2017-10-10,火曜日,指定なし,今治セントラル病院,08:30～翌08:30
2017-10-11,水曜日,指定なし,今治第一病院,08:30～翌08:30
2017-10-12,木曜日,指定なし,白石病院,08:30～翌08:30
2017-10-13,金曜日,指定なし,木原病院,08:30～翌08:30
2017-10-14,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2017-10-15,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2017-10-15,日曜日,指定なし,大三島中央病院,09:00～17:00
2017-10-15,日曜日,小児科,瀬戸内海病院,09:00～17:00
2017-10-16,月曜日,指定なし,今治第一病院,08:30～翌08:30
2017-10-17,火曜日,指定なし,今治セントラル病院,08:30～翌08:30
2017-10-18,水曜日,指定なし,県立今治病院,08:30～翌08:30
2017-10-19,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2017-10-20,金曜日,指定なし,木原病院,08:30～翌08:30
2017-10-21,土曜日,指定なし,今治第一病院,08:30～翌08:30
2017-10-22,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2017-10-22,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2017-10-22,日曜日,小児科,みぶ小児科,09:00～17:00
2017-10-22,日曜日,内科,医師会市民病院,09:00～17:30
2017-10-23,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2017-10-24,火曜日,指定なし,県立今治病院,08:30～翌08:30
2017-10-25,水曜日,指定なし,木原病院,08:30～17:30
2017-10-25,水曜日,指定なし,今治第一病院,17:30～翌08:30
2017-10-26,木曜日,指定なし,白石病院,08:30～翌08:30
2017-10-27,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2017-10-28,土曜日,指定なし,今治第一病院,08:30～翌08:30
2017-10-29,日曜日,指定なし,木原病院,08:30～17:30
2017-10-29,日曜日,指定なし,片山医院,09:00～17:00
2017-10-29,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2017-10-29,日曜日,小児科,丹こどもクリニック,09:00～17:00
2017-10-30,月曜日,指定なし,広瀬病院,08:30～翌08:30
2017-10-31,火曜日,指定なし,今治セントラル病院,08:30～翌08:30
