date,week,medical,name,time
2021-07-01,木曜日,指定なし,白石病院,08:30～翌08:30
2021-07-02,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-07-03,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-07-03,土曜日,指定なし,木原病院,08:30～17:30
2021-07-04,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-07-04,日曜日,小児科,県立今治病院,09:00～17:00
2021-07-04,日曜日,指定なし,斎藤クリニック,09:00～17:00
2021-07-05,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-07-06,火曜日,指定なし,今治第一病院,08:30～翌08:30
2021-07-07,水曜日,指定なし,県立今治病院,08:30～翌08:30
2021-07-08,木曜日,指定なし,白石病院,08:30～翌08:30
2021-07-09,金曜日,指定なし,木原病院,08:30～翌08:30
2021-07-10,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-07-10,土曜日,指定なし,今治第一病院,08:30～17:30
2021-07-11,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-07-11,日曜日,内科,医師会市民病院,09:00～17:30
2021-07-11,日曜日,小児科,医師会市民病院,09:00～17:00
2021-07-11,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2021-07-12,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-07-13,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-07-14,水曜日,指定なし,木原病院,08:30～翌08:30
2021-07-15,木曜日,指定なし,今治第一病院,08:30～翌08:30
2021-07-16,金曜日,指定なし,県立今治病院,08:30～翌08:30
2021-07-17,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-07-18,日曜日,指定なし,しのざき整形外科,09:00～17:00
2021-07-18,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-07-18,日曜日,小児科,瀬戸内海病院,09:00～17:00
2021-07-19,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-07-20,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-07-21,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2021-07-21,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2021-07-22,祝日,指定なし,有津むらかみクリニック,09:00～17:00
2021-07-22,祝日,指定なし,今治第一病院,08:30～翌08:30
2021-07-22,祝日,小児科,まつうらバンビクリニック,09:00～17:00
2021-07-23,祝日,小児科,あおい小児科,09:00～17:00
2021-07-23,祝日,指定なし,木原病院,17:30～翌08:30
2021-07-23,祝日,指定なし,しのざき整形外科,09:00～17:00
2021-07-23,祝日,指定なし,放射線第一病院,08:30～17:30
2021-07-24,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-07-24,土曜日,指定なし,白石病院,08:30～17:30
2021-07-25,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-07-25,日曜日,内科,医師会市民病院,09:00～17:30
2021-07-25,日曜日,小児科,医師会市民病院,09:00～17:00
2021-07-25,日曜日,指定なし,大三島中央病院,09:00～17:00
2021-07-26,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-07-27,火曜日,指定なし,県立今治病院,08:30～翌08:30
2021-07-28,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-07-29,木曜日,指定なし,白石病院,08:30～翌08:30
2021-07-30,金曜日,指定なし,今治第一病院,08:30～翌08:30
2021-07-31,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-07-31,土曜日,指定なし,木原病院,08:30～17:30
