date,week,medical,name,time
2021-10-01,金曜日,指定なし,木原病院,08:30～翌08:30
2021-10-02,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-10-02,土曜日,指定なし,今治第一病院,08:30～17:30
2021-10-03,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-10-03,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2021-10-03,日曜日,小児科,県立今治病院,09:00～17:00
2021-10-04,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-10-05,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-10-06,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2021-10-06,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2021-10-07,木曜日,指定なし,白石病院,08:30～翌08:30
2021-10-08,金曜日,指定なし,今治第一病院,08:30～翌08:30
2021-10-09,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-10-09,土曜日,指定なし,白石病院,08:30～17:30
2021-10-10,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2021-10-10,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-10-10,日曜日,内科,医師会市民病院,09:00～17:30
2021-10-10,日曜日,小児科,医師会市民病院,09:00～17:00
2021-10-11,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-10-12,火曜日,指定なし,県立今治病院,08:30～翌08:30
2021-10-13,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-10-14,木曜日,指定なし,白石病院,08:30～翌08:30
2021-10-15,金曜日,指定なし,木原病院,08:30～翌08:30
2021-10-16,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-10-17,日曜日,小児科,あおい小児科,09:00～17:00
2021-10-17,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-10-17,日曜日,指定なし,松浦医院,09:00～17:00
2021-10-18,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-10-19,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-10-20,水曜日,指定なし,今治第一病院,08:30～翌08:30
2021-10-21,木曜日,指定なし,白石病院,08:30～翌08:30
2021-10-22,金曜日,指定なし,県立今治病院,08:30～翌08:30
2021-10-23,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-10-23,土曜日,指定なし,木原病院,08:30～17:30
2021-10-24,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-10-24,日曜日,内科,医師会市民病院,09:00～17:30
2021-10-24,日曜日,小児科,医師会市民病院,09:00～17:00
2021-10-24,日曜日,指定なし,大三島中央病院,09:00～17:00
2021-10-25,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-10-26,火曜日,指定なし,県立今治病院,08:30～翌08:30
2021-10-27,水曜日,指定なし,木原病院,08:30～翌08:30
2021-10-28,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-10-29,金曜日,指定なし,今治第一病院,08:30～翌08:30
2021-10-30,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-10-30,土曜日,指定なし,木原病院,08:30～17:30
2021-10-31,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-10-31,日曜日,指定なし,斎藤クリニック,09:00～17:00
2021-10-31,日曜日,小児科,丹こどもクリニック,09:00～17:00
