date,week,medical,name,time
2022-01-01,祝日,指定なし,済生会今治病院,08:30〜翌08:30
2022-01-01,祝日,指定なし,しのざき整形外科,09:00〜17:00
2022-01-02,日曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-01-02,日曜日,指定なし,喜多嶋診療所,09:00〜17:00
2022-01-02,日曜日,小児科,あおい小児科,09:00〜17:00
2022-01-02,日曜日,小児科,丹こどもクリニック,09:00〜17:00
2022-01-03,月曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-01-04,火曜日,指定なし,放射線第一病院,08:30〜17:30
2022-01-04,火曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-01-05,水曜日,指定なし,木原病院,08:30〜翌08:30
2022-01-06,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-01-07,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-01-08,土曜日,指定なし,木原病院,08:30〜17:30
2022-01-08,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-01-09,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-01-09,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2022-01-09,日曜日,小児科,医師会市民病院,09:00〜17:00
2022-01-09,日曜日,内科,医師会市民病院,09:00〜17:30
2022-01-10,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-01-10,祝日,指定なし,松浦医院,09:00〜17:00
2022-01-10,祝日,小児科,まつうらバンビクリニック,09:00〜17:00
2022-01-11,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-01-12,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-01-13,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-01-14,金曜日,指定なし,木原病院,08:30〜翌08:30
2022-01-15,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-01-16,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-01-16,日曜日,指定なし,大三島中央病院,09:00〜17:00
2022-01-16,日曜日,小児科,みぶ小児科,09:00〜17:00
2022-01-17,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2022-01-18,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-01-19,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2022-01-19,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2022-01-20,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-01-21,金曜日,指定なし,木原病院,08:30〜翌08:30
2022-01-22,土曜日,指定なし,白石病院,08:30〜17:30
2022-01-22,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-01-23,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-01-23,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2022-01-23,日曜日,小児科,医師会市民病院,09:00〜17:00
2022-01-23,日曜日,内科,医師会市民病院,09:00〜17:30
2022-01-24,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-01-25,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-01-26,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-01-27,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-01-28,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-01-29,土曜日,指定なし,今治第一病院,08:30〜17:30
2022-01-29,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-01-30,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-01-30,日曜日,指定なし,片山医院,09:00〜17:00
2022-01-30,日曜日,小児科,丹こどもクリニック,09:00〜17:00
2022-01-31,月曜日,指定なし,広瀬病院,08:30〜翌08:30
