date,week,medical,name,time
2021-08-01,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-08-01,日曜日,小児科,県立今治病院,09:00〜17:00
2021-08-01,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2021-08-02,月曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-08-03,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-08-04,水曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-08-05,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-08-06,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-08-07,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-08-07,土曜日,指定なし,白石病院,08:30〜17:30
2021-08-08,祝日,指定なし,医師会市民病院,08:30〜翌08:30
2021-08-08,祝日,内科,医師会市民病院,09:00〜17:30
2021-08-08,祝日,小児科,医師会市民病院,09:00〜17:00
2021-08-08,祝日,指定なし,片山医院,09:00〜17:00
2021-08-09,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-08-09,祝日,小児科,武田医院,09:00〜17:00
2021-08-09,祝日,指定なし,はかた外科胃腸科,09:00〜17:00
2021-08-10,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-08-11,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2021-08-11,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2021-08-12,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-08-13,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-08-14,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-08-15,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-08-15,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2021-08-15,日曜日,指定なし,松浦医院,09:00〜17:00
2021-08-16,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2021-08-17,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-08-18,水曜日,指定なし,木原病院,08:30〜翌08:30
2021-08-19,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-08-20,金曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-08-21,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-08-21,土曜日,指定なし,木原病院,08:30〜17:30
2021-08-22,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-08-22,日曜日,内科,医師会市民病院,09:00〜17:30
2021-08-22,日曜日,小児科,医師会市民病院,09:00〜17:00
2021-08-22,日曜日,指定なし,喜多嶋診療所,09:00〜17:00
2021-08-23,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-08-24,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-08-25,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-08-26,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-08-27,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-08-28,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-08-28,土曜日,指定なし,今治第一病院,08:30〜17:30
2021-08-29,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2021-08-29,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-08-29,日曜日,小児科,丹こどもクリニック,09:00〜17:00
2021-08-30,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2021-08-31,火曜日,指定なし,県立今治病院,08:30〜翌08:30
