date,week,medical,name,time
2022-10-01,土曜日,指定なし,白石病院,08:30～17:30
2022-10-01,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-10-02,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-10-02,日曜日,指定なし,片山医院,09:00～17:00
2022-10-02,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2022-10-03,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-10-04,火曜日,指定なし,県立今治病院,08:30～翌08:30
2022-10-05,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-10-06,木曜日,指定なし,白石病院,08:30～翌08:30
2022-10-07,金曜日,指定なし,今治第一病院,08:30～翌08:30
2022-10-08,土曜日,指定なし,木原病院,08:30～17:30
2022-10-08,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-10-09,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-10-09,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2022-10-09,日曜日,小児科,医師会市民病院,09:00～17:00
2022-10-09,日曜日,内科,医師会市民病院,09:00～17:30
2022-10-10,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-10-10,祝日,指定なし,喜多嶋診療所,09:00～17:00
2022-10-10,祝日,小児科,あおい小児科,09:00～17:00
2022-10-11,火曜日,指定なし,今治第一病院,08:30～翌08:30
2022-10-12,水曜日,指定なし,木原病院,08:30～翌08:30
2022-10-13,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-10-14,金曜日,指定なし,県立今治病院,08:30～翌08:30
2022-10-15,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-10-16,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-10-16,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2022-10-16,日曜日,小児科,丹こどもクリニック,09:00～17:00
2022-10-17,月曜日,指定なし,広瀬病院,08:30～翌08:30
2022-10-18,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-10-19,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2022-10-19,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2022-10-20,木曜日,指定なし,白石病院,08:30～翌08:30
2022-10-21,金曜日,指定なし,木原病院,08:30～翌08:30
2022-10-22,土曜日,指定なし,今治第一病院,08:30～17:30
2022-10-22,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-10-23,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-10-23,日曜日,指定なし,しのざき整形外科,09:00～17:00
2022-10-23,日曜日,小児科,医師会市民病院,09:00～17:00
2022-10-23,日曜日,内科,医師会市民病院,09:00～17:30
2022-10-24,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-10-25,火曜日,指定なし,県立今治病院,08:30～翌08:30
2022-10-26,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-10-27,木曜日,指定なし,白石病院,08:30～翌08:30
2022-10-28,金曜日,指定なし,今治第一病院,08:30～翌08:30
2022-10-29,土曜日,指定なし,木原病院,08:30～17:30
2022-10-29,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-10-30,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-10-30,日曜日,指定なし,大三島中央病院,09:00～17:00
2022-10-30,日曜日,指定なし,斎藤クリニック,09:00～17:00
2022-10-30,日曜日,指定なし,しのざき整形外科,09:00～17:00
2022-10-30,日曜日,小児科,みぶ小児科,09:00～17:00
2022-10-31,月曜日,指定なし,広瀬病院,08:30～翌08:30
