date,week,medical,name,time
2022-12-01,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-12-02,金曜日,指定なし,木原病院,08:30〜翌08:30
2022-12-03,土曜日,指定なし,白石病院,08:30〜17:30
2022-12-03,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-12-04,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-12-04,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2022-12-04,日曜日,小児科,県立今治病院,09:00〜17:00
2022-12-05,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2022-12-06,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-12-07,水曜日,指定なし,木原病院,08:30〜翌08:30
2022-12-08,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-12-09,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-12-10,土曜日,指定なし,木原病院,08:30〜17:30
2022-12-10,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-12-11,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-12-11,日曜日,指定なし,大三島中央病院,09:00〜17:00
2022-12-11,日曜日,小児科,医師会市民病院,09:00〜17:00
2022-12-11,日曜日,内科,医師会市民病院,09:00〜17:30
2022-12-12,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-12-13,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-12-14,水曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-12-15,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-12-16,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-12-17,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-12-18,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-12-18,日曜日,指定なし,大三島中央病院,09:00〜17:00
2022-12-18,日曜日,小児科,丹こどもクリニック,09:00〜17:00
2022-12-19,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2022-12-20,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-12-21,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-12-22,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-12-23,金曜日,指定なし,木原病院,08:30〜翌08:30
2022-12-24,土曜日,指定なし,今治第一病院,08:30〜17:30
2022-12-24,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-12-25,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-12-25,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2022-12-25,日曜日,小児科,医師会市民病院,09:00〜17:00
2022-12-25,日曜日,内科,医師会市民病院,09:00〜17:30
2022-12-26,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-12-27,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-12-28,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2022-12-28,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2022-12-29,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-12-30,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-12-31,土曜日,指定なし,木原病院,08:30〜翌08:30
