date,week,medical,name,time
2022-06-01,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-06-02,木曜日,指定なし,県立今治病院,08:30～翌08:30
2022-06-03,金曜日,指定なし,木原病院,08:30～翌08:30
2022-06-04,土曜日,指定なし,白石病院,08:30～17:30
2022-06-04,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-06-05,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-06-05,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2022-06-05,日曜日,小児科,県立今治病院,09:00～17:00
2022-06-06,月曜日,指定なし,広瀬病院,08:30～翌08:30
2022-06-07,火曜日,指定なし,今治第一病院,08:30～翌08:30
2022-06-08,水曜日,指定なし,県立今治病院,08:30～翌08:30
2022-06-09,木曜日,指定なし,白石病院,08:30～翌08:30
2022-06-10,金曜日,指定なし,木原病院,08:30～翌08:30
2022-06-11,土曜日,指定なし,今治第一病院,08:30～17:30
2022-06-11,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-06-12,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-06-12,日曜日,指定なし,しのざき整形外科,09:00～17:00
2022-06-12,日曜日,小児科,医師会市民病院,09:00～17:00
2022-06-12,日曜日,内科,医師会市民病院,09:00～17:30
2022-06-13,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-06-14,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-06-15,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2022-06-15,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2022-06-16,木曜日,指定なし,白石病院,08:30～翌08:30
2022-06-17,金曜日,指定なし,今治第一病院,08:30～翌08:30
2022-06-18,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-06-19,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-06-19,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2022-06-19,日曜日,小児科,あおい小児科,09:00～17:00
2022-06-20,月曜日,指定なし,広瀬病院,08:30～翌08:30
2022-06-21,火曜日,指定なし,今治第一病院,08:30～翌08:30
2022-06-22,水曜日,指定なし,木原病院,08:30～翌08:30
2022-06-23,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-06-24,金曜日,指定なし,県立今治病院,08:30～翌08:30
2022-06-25,土曜日,指定なし,木原病院,08:30～17:30
2022-06-25,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2022-06-26,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2022-06-26,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2022-06-26,日曜日,小児科,医師会市民病院,09:00～17:00
2022-06-26,日曜日,内科,医師会市民病院,09:00～17:30
2022-06-27,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2022-06-28,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2022-06-29,水曜日,指定なし,今治第一病院,08:30～翌08:30
2022-06-30,木曜日,指定なし,白石病院,08:30～翌08:30
