date,week,medical,name,time
2025-05-01,木曜日,指定なし,白石病院,08:30〜翌08:30
2025-05-02,金曜日,指定なし,木原病院,08:30〜翌08:30
2025-05-03,祝日,指定なし,今治第一病院,08:30〜17:30
2025-05-03,祝日,指定なし,医師会市民病院,17:30〜翌08:30
2025-05-03,祝日,小児科,あおい小児科,09:00〜12:00 / 14:00〜17:00
2025-05-03,祝日,指定なし,大三島中央病院,09:00〜17:00
2025-05-04,祝日,指定なし,医師会市民病院,08:30〜翌08:30
2025-05-04,祝日,小児科,丹こどもクリニック,09:00〜12:00 / 14:00〜17:00
2025-05-04,祝日,指定なし,斎藤クリニック,09:00〜17:00
2025-05-05,祝日,指定なし,県立今治病院,08:30〜翌08:30
2025-05-05,祝日,指定なし,片山医院,09:00〜17:00
2025-05-06,祝日,指定なし,済生会今治病院,08:30〜翌08:30
2025-05-06,祝日,指定なし,はかた外科胃腸科,09:00〜17:00
2025-05-07,水曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2025-05-08,木曜日,指定なし,白石病院,08:30〜翌08:30
2025-05-09,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2025-05-10,土曜日,指定なし,木原病院,08:30〜17:30
2025-05-10,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2025-05-11,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-05-11,日曜日,内科,医師会市民病院,09:00〜17:30
2025-05-11,日曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2025-05-11,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2025-05-12,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2025-05-13,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-05-14,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2025-05-14,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2025-05-15,木曜日,指定なし,白石病院,08:30〜翌08:30
2025-05-16,金曜日,指定なし,木原病院,08:30〜翌08:30
2025-05-17,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-05-18,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2025-05-18,日曜日,小児科,みぶ小児科,09:00〜12:00 / 14:00〜17:00
2025-05-18,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2025-05-19,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2025-05-20,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-05-21,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2025-05-22,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2025-05-23,金曜日,指定なし,木原病院,08:30〜翌08:30
2025-05-24,土曜日,指定なし,白石病院,08:30〜17:30
2025-05-24,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2025-05-25,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-05-25,日曜日,内科,医師会市民病院,09:00〜17:30
2025-05-25,日曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2025-05-25,日曜日,指定なし,喜多嶋診療所,09:00〜17:00
2025-05-26,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2025-05-27,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2025-05-28,水曜日,指定なし,木原病院,08:30〜翌08:30
2025-05-29,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-05-30,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2025-05-31,土曜日,指定なし,今治第一病院,08:30〜17:30
2025-05-31,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
