date,week,medical,name,time
2021-06-01,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-06-02,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-06-03,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-06-04,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-06-05,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-06-05,土曜日,指定なし,木原病院,08:30〜17:30
2021-06-06,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-06-06,日曜日,小児科,県立今治病院,09:00〜17:00
2021-06-06,日曜日,指定なし,松浦医院,09:00〜17:00
2021-06-07,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-06-08,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-06-09,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-06-10,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-06-11,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-06-12,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-06-12,土曜日,指定なし,白石病院,08:30〜17:30
2021-06-13,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-06-13,日曜日,内科,医師会市民病院,09:00〜17:30
2021-06-13,日曜日,小児科,医師会市民病院,09:00〜17:00
2021-06-13,日曜日,指定なし,大三島中央病院,09:00〜17:00
2021-06-14,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2021-06-15,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-06-16,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-06-17,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-06-18,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-06-19,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-06-20,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-06-20,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2021-06-20,日曜日,指定なし,はかた外科胃腸科,09:00〜17:00
2021-06-21,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2021-06-22,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-06-23,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2021-06-23,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2021-06-24,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-06-25,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-06-26,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-06-26,土曜日,指定なし,今治第一病院,08:30〜17:30
2021-06-27,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-06-27,日曜日,内科,医師会市民病院,09:00〜17:30
2021-06-27,日曜日,小児科,医師会市民病院,09:00〜17:00
2021-06-27,日曜日,指定なし,片山医院,09:00〜17:00
2021-06-28,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-06-29,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-06-30,水曜日,指定なし,木原病院,08:30〜翌08:30
