date,week,medical,name,time
2025-08-01,金曜日,指定なし,木原病院,08:30～翌08:30
2025-08-02,土曜日,指定なし,今治第一病院,08:30～12:30
2025-08-02,土曜日,指定なし,放射線第一病院,12:30～17:30
2025-08-02,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-08-03,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-08-03,日曜日,小児科,県立今治病院,09:00～12:00 / 14:00～17:00
2025-08-03,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2025-08-04,月曜日,指定なし,広瀬病院,08:30～翌08:30
2025-08-05,火曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-08-06,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-08-07,木曜日,指定なし,県立今治病院,08:30～翌08:30
2025-08-08,金曜日,指定なし,今治第一病院,08:30～翌08:30
2025-08-09,土曜日,指定なし,木原病院,08:30～17:30
2025-08-09,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-08-10,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-08-10,日曜日,内科,医師会市民病院,09:00～17:30
2025-08-10,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2025-08-10,日曜日,指定なし,しのざき整形外科,09:00～17:00
2025-08-11,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-08-11,祝日,小児科,みぶ小児科,09:00～12:00 / 14:00～17:00
2025-08-11,祝日,指定なし,喜多嶋診療所,09:00～17:00
2025-08-12,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-08-13,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2025-08-13,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2025-08-14,木曜日,指定なし,今治第一病院,08:30～翌08:30
2025-08-15,金曜日,指定なし,木原病院,08:30～翌08:30
2025-08-16,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-08-17,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-08-17,日曜日,小児科,まつうらバンビクリニック,09:00～12:00 / 14:00～17:00
2025-08-17,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2025-08-18,月曜日,指定なし,広瀬病院,08:30～翌08:30
2025-08-19,火曜日,指定なし,今治第一病院,08:30～翌08:30
2025-08-20,水曜日,指定なし,木原病院,08:30～翌08:30
2025-08-21,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-08-22,金曜日,指定なし,県立今治病院,08:30～翌08:30
2025-08-23,土曜日,指定なし,今治第一病院,08:30～17:30
2025-08-23,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-08-24,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-08-24,日曜日,内科,医師会市民病院,09:00～17:30
2025-08-24,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2025-08-24,日曜日,指定なし,大三島中央病院,09:00～17:00
2025-08-25,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-08-26,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-08-27,水曜日,指定なし,木原病院,08:30～翌08:30
2025-08-28,木曜日,指定なし,県立今治病院,08:30～翌08:30
2025-08-29,金曜日,指定なし,今治第一病院,08:30～翌08:30
2025-08-30,土曜日,指定なし,放射線第一病院,08:30～17:30
2025-08-30,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-08-31,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-08-31,日曜日,小児科,あおい小児科,09:00～12:00 / 14:00～17:00
2025-08-31,日曜日,指定なし,斎藤クリニック,09:00～17:00
