date,week,medical,name,time
2022-04-01,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-04-02,土曜日,指定なし,木原病院,08:30〜17:30
2022-04-02,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-04-03,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-04-03,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2022-04-03,日曜日,小児科,県立今治病院,09:00〜17:00
2022-04-04,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-04-05,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-04-06,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2022-04-06,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2022-04-07,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-04-08,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-04-09,土曜日,指定なし,木原病院,08:30〜17:30
2022-04-09,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-04-10,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-04-10,日曜日,指定なし,松浦医院,09:00〜17:00
2022-04-10,日曜日,小児科,医師会市民病院,09:00〜17:00
2022-04-10,日曜日,内科,医師会市民病院,09:00〜17:30
2022-04-11,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2022-04-12,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-04-13,水曜日,指定なし,木原病院,08:30〜翌08:30
2022-04-14,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-04-15,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-04-16,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-04-17,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-04-17,日曜日,指定なし,大三島中央病院,09:00〜17:00
2022-04-17,日曜日,小児科,みぶ小児科,09:00〜17:00
2022-04-18,月曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-04-19,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-04-20,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-04-21,木曜日,指定なし,白石病院,08:30〜翌08:30
2022-04-22,金曜日,指定なし,木原病院,08:30〜翌08:30
2022-04-23,土曜日,指定なし,白石病院,08:30〜17:30
2022-04-23,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2022-04-24,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2022-04-24,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2022-04-24,日曜日,小児科,医師会市民病院,09:00〜17:00
2022-04-24,日曜日,内科,医師会市民病院,09:00〜17:30
2022-04-25,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2022-04-26,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2022-04-27,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2022-04-28,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2022-04-29,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2022-04-29,祝日,指定なし,片山医院,09:00〜17:00
2022-04-29,祝日,小児科,まつうらバンビクリニック,09:00〜17:00
2022-04-30,土曜日,指定なし,今治第一病院,08:30〜17:30
2022-04-30,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
