date,week,medical,name,time
2025-04-01,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-04-02,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2025-04-02,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2025-04-03,木曜日,指定なし,白石病院,08:30～翌08:30
2025-04-04,金曜日,指定なし,木原病院,08:30～翌08:30
2025-04-05,土曜日,指定なし,今治第一病院,08:30～17:30
2025-04-05,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-04-06,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-04-06,日曜日,小児科,県立今治病院,09:00～12:00 / 14:00～17:00
2025-04-06,日曜日,指定なし,片山医院,09:00～17:00
2025-04-07,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-04-08,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-04-09,水曜日,指定なし,木原病院,08:30～翌08:30
2025-04-10,木曜日,指定なし,県立今治病院,08:30～翌08:30
2025-04-11,金曜日,指定なし,今治第一病院,08:30～翌08:30
2025-04-12,土曜日,指定なし,木原病院,08:30～17:30
2025-04-12,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-04-13,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-04-13,日曜日,内科,医師会市民病院,09:00～17:30
2025-04-13,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2025-04-13,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2025-04-14,月曜日,指定なし,広瀬病院,08:30～翌08:30
2025-04-15,火曜日,指定なし,県立今治病院,08:30～翌08:30
2025-04-16,水曜日,指定なし,今治第一病院,08:30～翌08:30
2025-04-17,木曜日,指定なし,白石病院,08:30～翌08:30
2025-04-18,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-04-19,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-04-20,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-04-20,日曜日,小児科,みぶ小児科,09:00～12:00 / 14:00～17:00
2025-04-20,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2025-04-21,月曜日,指定なし,広瀬病院,08:30～翌08:30
2025-04-22,火曜日,指定なし,今治第一病院,08:30～翌08:30
2025-04-23,水曜日,指定なし,木原病院,08:30～翌08:30
2025-04-24,木曜日,指定なし,白石病院,08:30～翌08:30
2025-04-25,金曜日,指定なし,県立今治病院,08:30～翌08:30
2025-04-26,土曜日,指定なし,白石病院,08:30～17:30
2025-04-26,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-04-27,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-04-27,日曜日,内科,医師会市民病院,09:00～17:30
2025-04-27,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2025-04-27,日曜日,指定なし,しのざき整形外科,09:00～17:00
2025-04-28,月曜日,指定なし,今治第一病院,08:30～翌08:30
2025-04-29,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-04-29,祝日,小児科,まつうらバンビクリニック,09:00～12:00 / 14:00～17:00
2025-04-29,祝日,指定なし,有津むらかみクリニック,09:00～17:00
2025-04-30,水曜日,指定なし,済生会今治病院,08:30～翌08:30
