date,week,medical,name,time
2018-07-01,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-07-01,日曜日,指定なし,大三島中央病院,09:00〜17:00
2018-07-01,日曜日,小児科,県立今治病院,09:00〜17:00
2018-07-02,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2018-07-03,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-07-04,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-07-05,木曜日,指定なし,白石病院,08:30〜翌08:30
2018-07-06,金曜日,指定なし,木原病院,08:30〜翌08:30
2018-07-07,土曜日,指定なし,今治第一病院,08:30〜12:30
2018-07-07,土曜日,指定なし,医師会市民病院,12:30〜翌08:30
2018-07-08,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-07-08,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2018-07-08,日曜日,小児科,みぶ小児科,09:00〜17:00
2018-07-08,日曜日,内科,医師会市民病院,09:00〜17:30
2018-07-09,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2018-07-10,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2018-07-11,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-07-12,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-07-13,金曜日,指定なし,木原病院,08:30〜翌08:30
2018-07-14,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-07-15,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2018-07-15,日曜日,指定なし,片山医院,09:00〜17:00
2018-07-15,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2018-07-16,祝日,指定なし,今治第一病院,08:30〜翌08:30
2018-07-16,祝日,指定なし,はかた外科胃腸科,09:00〜17:00
2018-07-16,祝日,小児科,まつうらバンビクリニック,09:00〜17:00
2018-07-17,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-07-18,水曜日,指定なし,県立今治病院,08:30〜翌08:30
2018-07-19,木曜日,指定なし,白石病院,08:30〜翌08:30
2018-07-20,金曜日,指定なし,木原病院,08:30〜翌08:30
2018-07-21,土曜日,指定なし,瀬戸内海病院,08:30〜12:30
2018-07-21,土曜日,指定なし,今治セントラル病院,12:30〜17:30
2018-07-21,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2018-07-22,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-07-22,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2018-07-22,日曜日,小児科,あおい小児科,09:00〜17:00
2018-07-22,日曜日,内科,医師会市民病院,09:00〜17:30
2018-07-23,月曜日,指定なし,済生会今治病院,08:30〜翌08:30
2018-07-24,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2018-07-25,水曜日,指定なし,木原病院,08:30〜翌08:30
2018-07-26,木曜日,指定なし,白石病院,08:30〜翌08:30
2018-07-27,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2018-07-28,土曜日,指定なし,白石病院,08:30〜17:30
2018-07-28,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2018-07-29,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2018-07-29,日曜日,指定なし,喜多嶋診療所,09:00〜17:00
2018-07-29,日曜日,小児科,済生会今治病院,09:00〜17:00
2018-07-30,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2018-07-31,火曜日,指定なし,今治第一病院,08:30〜翌08:30
