date,week,medical,name,time
2017-06-01,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-06-02,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-06-03,土曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-06-04,日曜日,指定なし,白石病院,08:30〜17:30
2017-06-04,日曜日,指定なし,大三島中央病院,09:00〜17:00
2017-06-04,日曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-06-04,日曜日,小児科,丹こどもクリニック,09:00〜17:00
2017-06-04,日曜日,内科,鈴木病院,09:00〜17:30
2017-06-05,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-06-06,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-06-07,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-06-08,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-06-09,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-06-10,土曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-06-11,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-06-11,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2017-06-11,日曜日,小児科,みぶ小児科,09:00〜17:00
2017-06-11,日曜日,内科,医師会市民病院,09:00〜17:30
2017-06-12,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-06-13,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-06-14,水曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-06-15,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-06-16,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-06-17,土曜日,指定なし,今治セントラル病院,08:30〜17:30
2017-06-17,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-06-18,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-06-18,日曜日,指定なし,片山医院,09:00〜17:00
2017-06-18,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2017-06-19,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-06-20,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-06-21,水曜日,指定なし,木原病院,08:30〜17:30
2017-06-21,水曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-06-22,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-06-23,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-06-24,土曜日,指定なし,木原病院,08:30〜翌08:30
2017-06-25,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-06-25,日曜日,指定なし,はかた外科胃腸科,09:00〜17:00
2017-06-25,日曜日,小児科,まつうらバンビクリニック,09:00〜17:00
2017-06-25,日曜日,内科,医師会市民病院,09:00〜17:30
2017-06-26,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-06-27,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-06-28,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-06-29,木曜日,指定なし,木原病院,08:30〜翌08:30
2017-06-30,金曜日,指定なし,今治第一病院,08:30〜翌08:30
