date,week,medical,name,time
2021-12-01,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2021-12-01,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2021-12-02,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-12-03,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-12-04,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-12-04,土曜日,指定なし,白石病院,08:30〜17:30
2021-12-05,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-12-05,日曜日,指定なし,大三島中央病院,09:00〜17:00
2021-12-05,日曜日,小児科,県立今治病院,09:00〜17:00
2021-12-06,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-12-07,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-12-08,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-12-09,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-12-10,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-12-11,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-12-11,土曜日,指定なし,木原病院,08:30〜17:30
2021-12-12,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-12-12,日曜日,内科,医師会市民病院,09:00〜17:30
2021-12-12,日曜日,小児科,医師会市民病院,09:00〜17:00
2021-12-12,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2021-12-13,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2021-12-14,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-12-15,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-12-16,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-12-17,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-12-18,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-12-19,日曜日,小児科,あおい小児科,09:00〜17:00
2021-12-19,日曜日,指定なし,片山医院,09:00〜17:00
2021-12-19,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-12-20,月曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-12-21,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2021-12-22,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2021-12-23,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-12-24,金曜日,指定なし,木原病院,08:30〜翌08:30
2021-12-25,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2021-12-25,土曜日,指定なし,今治第一病院,08:30〜17:30
2021-12-26,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2021-12-26,日曜日,内科,医師会市民病院,09:00〜17:30
2021-12-26,日曜日,小児科,医師会市民病院,09:00〜17:00
2021-12-26,日曜日,指定なし,はかた外科胃腸科,09:00〜17:00
2021-12-27,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2021-12-28,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2021-12-29,水曜日,指定なし,木原病院,08:30〜翌08:30
2021-12-30,木曜日,指定なし,白石病院,08:30〜翌08:30
2021-12-31,金曜日,指定なし,広瀬病院,08:30〜翌08:30
