date,week,medical,name,time
2017-03-01,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-03-02,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-03-03,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-03-04,土曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-03-05,日曜日,指定なし,白石病院,08:30〜17:30
2017-03-05,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2017-03-05,日曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-03-05,日曜日,小児科,みぶ小児科,09:00〜17:00
2017-03-06,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-03-07,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-03-08,水曜日,指定なし,木原病院,08:30〜翌08:30
2017-03-09,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-03-10,金曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-03-11,土曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-03-12,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-03-12,日曜日,指定なし,松浦医院,09:00〜17:00
2017-03-12,日曜日,小児科,まつうらバンビクリニック,09:00〜17:00
2017-03-12,日曜日,内科,医師会市民病院,09:00〜17:30
2017-03-13,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-03-14,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-03-15,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-03-16,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-03-17,金曜日,指定なし,木原病院,08:30〜翌08:30
2017-03-18,土曜日,指定なし,今治セントラル病院,08:30〜17:30
2017-03-18,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2017-03-19,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-03-19,日曜日,指定なし,大三島中央病院,09:00〜17:00
2017-03-19,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2017-03-20,祝日,指定なし,今治第一病院,08:30〜翌08:30
2017-03-20,祝日,指定なし,斎藤クリニック,09:00〜17:00
2017-03-20,祝日,小児科,あおい小児科,09:00〜17:00
2017-03-21,火曜日,指定なし,広瀬病院,08:30〜翌08:30
2017-03-22,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-03-23,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2017-03-24,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2017-03-25,土曜日,指定なし,木原病院,08:30〜翌08:30
2017-03-26,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2017-03-26,日曜日,指定なし,片山医院,09:00〜17:00
2017-03-26,日曜日,小児科,武田医院,09:00〜17:00
2017-03-26,日曜日,内科,医師会市民病院,09:00〜17:30
2017-03-27,月曜日,指定なし,今治第一病院,08:30〜翌08:30
2017-03-28,火曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2017-03-29,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2017-03-30,木曜日,指定なし,白石病院,08:30〜翌08:30
2017-03-31,金曜日,指定なし,今治第一病院,08:30〜翌08:30
