date,week,medical,name,time
2017-01-01,祝日,指定なし,木原病院,08:30～17:30
2017-01-01,祝日,指定なし,片山医院,09:00～17:00
2017-01-01,祝日,指定なし,医師会市民病院,17:30～翌08:30
2017-01-01,祝日,小児科,まつい小児科,09:00～17:00
2017-01-01,祝日,小児科,松本小児科,09:00～17:00
2017-01-02,月曜日,指定なし,県立今治病院,08:30～翌08:30
2017-01-02,月曜日,指定なし,はかた外科胃腸科,09:00～17:00
2017-01-03,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2017-01-04,水曜日,指定なし,今治第一病院,08:30～翌08:30
2017-01-05,木曜日,指定なし,木原病院,08:30～17:30
2017-01-05,木曜日,指定なし,医師会市民病院,17:30～翌08:30
2017-01-06,金曜日,指定なし,県立今治病院,08:30～翌08:30
2017-01-07,土曜日,指定なし,今治セントラル病院,08:30～翌08:30
2017-01-08,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2017-01-08,日曜日,指定なし,しのざき整形外科,09:00～17:00
2017-01-08,日曜日,小児科,丹こどもクリニック,09:00～17:00
2017-01-08,日曜日,内科,医師会市民病院,09:00～17:30
2017-01-09,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2017-01-09,祝日,指定なし,喜多嶋診療所,09:00～17:00
2017-01-09,祝日,小児科,みぶ小児科,09:00～17:00
2017-01-10,火曜日,指定なし,今治第一病院,08:30～翌08:30
2017-01-11,水曜日,指定なし,今治セントラル病院,08:30～翌08:30
2017-01-12,木曜日,指定なし,白石病院,08:30～翌08:30
2017-01-13,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2017-01-14,土曜日,指定なし,今治第一病院,08:30～翌08:30
2017-01-15,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2017-01-15,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2017-01-15,日曜日,小児科,瀬戸内海病院,09:00～17:00
2017-01-16,月曜日,指定なし,広瀬病院,08:30～翌08:30
2017-01-17,火曜日,指定なし,今治セントラル病院,08:30～翌08:30
2017-01-18,水曜日,指定なし,県立今治病院,08:30～翌08:30
2017-01-19,木曜日,指定なし,白石病院,08:30～翌08:30
2017-01-20,金曜日,指定なし,今治第一病院,08:30～翌08:30
2017-01-21,土曜日,指定なし,木原病院,08:30～翌08:30
2017-01-22,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2017-01-22,日曜日,指定なし,松浦医院,09:00～17:00
2017-01-22,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2017-01-22,日曜日,内科,医師会市民病院,09:00～17:30
2017-01-23,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2017-01-24,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2017-01-25,水曜日,指定なし,今治セントラル病院,08:30～翌08:30
2017-01-26,木曜日,指定なし,白石病院,08:30～翌08:30
2017-01-27,金曜日,指定なし,木原病院,08:30～翌08:30
2017-01-28,土曜日,指定なし,今治第一病院,08:30～翌08:30
2017-01-29,日曜日,指定なし,白石病院,08:30～17:30
2017-01-29,日曜日,指定なし,大三島中央病院,09:00～17:00
2017-01-29,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2017-01-29,日曜日,小児科,あおい小児科,09:00～17:00
2017-01-30,月曜日,指定なし,広瀬病院,08:30～翌08:30
2017-01-31,火曜日,指定なし,県立今治病院,08:30～翌08:30
