date,week,medical,name,time
2016-07-01,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2016-07-02,土曜日,指定なし,木原病院,08:30～翌08:30
2016-07-03,日曜日,指定なし,白石病院,08:30～17:30
2016-07-03,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2016-07-03,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2016-07-03,日曜日,小児科,まつい小児科,09:00～17:00
2016-07-04,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-07-05,火曜日,指定なし,今治第一病院,08:30～翌08:30
2016-07-06,水曜日,指定なし,県立今治病院,08:30～翌08:30
2016-07-07,木曜日,指定なし,白石病院,08:30～翌08:30
2016-07-08,金曜日,指定なし,木原病院,08:30～翌08:30
2016-07-09,土曜日,指定なし,今治第一病院,08:30～翌08:30
2016-07-10,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2016-07-10,日曜日,指定なし,松浦医院,09:00～17:00
2016-07-10,日曜日,小児科,松本小児科,09:00～17:00
2016-07-10,日曜日,内科,医師会市民病院,09:00～17:30
2016-07-11,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-07-12,火曜日,指定なし,広瀬病院,08:30～翌08:30
2016-07-13,水曜日,指定なし,今治セントラル病院,08:30～翌08:30
2016-07-14,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2016-07-15,金曜日,指定なし,県立今治病院,08:30～翌08:30
2016-07-16,土曜日,指定なし,木原病院,08:30～17:30
2016-07-16,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2016-07-17,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-07-17,日曜日,指定なし,大三島中央病院,09:00～17:00
2016-07-17,日曜日,小児科,瀬戸内海病院,09:00～17:00
2016-07-18,祝日,指定なし,今治セントラル病院,08:30～翌08:30
2016-07-18,祝日,指定なし,斎藤クリニック,09:00～17:00
2016-07-18,祝日,小児科,丹こどもクリニック,09:00～17:00
2016-07-19,火曜日,指定なし,県立今治病院,08:30～翌08:30
2016-07-20,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2016-07-21,木曜日,指定なし,白石病院,08:30～翌08:30
2016-07-22,金曜日,指定なし,今治第一病院,08:30～翌08:30
2016-07-23,土曜日,指定なし,今治セントラル病院,08:30～翌08:30
2016-07-24,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2016-07-24,日曜日,指定なし,片山医院,09:00～17:00
2016-07-24,日曜日,小児科,みぶ小児科,09:00～17:00
2016-07-24,日曜日,内科,医師会市民病院,09:00～17:30
2016-07-25,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-07-26,火曜日,指定なし,広瀬病院,08:30～翌08:30
2016-07-27,水曜日,指定なし,今治セントラル病院,08:30～翌08:30
2016-07-28,木曜日,指定なし,白石病院,08:30～翌08:30
2016-07-29,金曜日,指定なし,木原病院,08:30～翌08:30
2016-07-30,土曜日,指定なし,今治第一病院,08:30～翌08:30
2016-07-31,日曜日,内科,放射線第一病院,08:30～17:30
2016-07-31,日曜日,外科,三木病院,08:30～17:30
2016-07-31,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2016-07-31,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2016-07-31,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
