date,week,medical,name,time
2016-08-01,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2016-08-02,火曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2016-08-03,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2016-08-04,木曜日,指定なし,白石病院,08:30〜翌08:30
2016-08-05,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2016-08-06,土曜日,指定なし,木原病院,08:30〜翌08:30
2016-08-07,日曜日,指定なし,白石病院,08:30〜17:30
2016-08-07,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2016-08-07,日曜日,指定なし,医師会市民病院,17:30〜翌08:30
2016-08-07,日曜日,小児科,あおい小児科,09:00〜17:00
2016-08-07,日曜日,内科,鈴木病院,09:00〜17:30
2016-08-08,月曜日,指定なし,済生会今治病院,08:30〜翌08:30
2016-08-09,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2016-08-10,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2016-08-11,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2016-08-11,祝日,指定なし,喜多嶋診療所,09:00〜17:00
2016-08-11,祝日,小児科,武田医院,09:00〜17:00
2016-08-12,金曜日,指定なし,木原病院,08:30〜翌08:30
2016-08-13,土曜日,指定なし,今治第一病院,08:30〜翌08:30
2016-08-14,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2016-08-14,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2016-08-14,日曜日,小児科,まつい小児科,09:00〜17:00
2016-08-14,日曜日,内科,医師会市民病院,09:00〜17:30
2016-08-15,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2016-08-16,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2016-08-17,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2016-08-18,木曜日,指定なし,白石病院,08:30〜翌08:30
2016-08-19,金曜日,指定なし,木原病院,08:30〜翌08:30
2016-08-20,土曜日,指定なし,今治セントラル病院,08:30〜17:30
2016-08-20,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2016-08-21,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2016-08-21,日曜日,指定なし,松浦医院,09:00〜17:00
2016-08-21,日曜日,小児科,瀬戸内海病院,09:00〜17:00
2016-08-22,月曜日,指定なし,今治第一病院,08:30〜翌08:30
2016-08-23,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2016-08-24,水曜日,指定なし,木原病院,08:30〜翌08:30
2016-08-25,木曜日,指定なし,白石病院,08:30〜翌08:30
2016-08-26,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2016-08-27,土曜日,指定なし,今治セントラル病院,08:30〜翌08:30
2016-08-28,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2016-08-28,日曜日,指定なし,大三島中央病院,09:00〜17:00
2016-08-28,日曜日,小児科,松本小児科,09:00〜17:00
2016-08-28,日曜日,内科,医師会市民病院,09:00〜17:30
2016-08-29,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2016-08-30,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2016-08-31,水曜日,指定なし,今治セントラル病院,08:30〜翌08:30
