date,week,medical,name,time
2016-06-01,水曜日,指定なし,県立今治病院,08:30～翌08:30
2016-06-02,木曜日,指定なし,白石病院,08:30～翌08:30
2016-06-03,金曜日,指定なし,木原病院,08:30～翌08:30
2016-06-04,土曜日,指定なし,今治セントラル病院,08:30～翌08:30
2016-06-05,日曜日,指定なし,白石病院,08:30～17:30
2016-06-05,日曜日,指定なし,片山医院,09:00～17:00
2016-06-05,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2016-06-05,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2016-06-05,日曜日,内科,鈴木病院,09:00～17:30
2016-06-06,月曜日,指定なし,広瀬病院,08:30～翌08:30
2016-06-07,火曜日,指定なし,今治第一病院,08:30～翌08:30
2016-06-08,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2016-06-09,木曜日,指定なし,白石病院,08:30～翌08:30
2016-06-10,金曜日,指定なし,木原病院,08:30～翌08:30
2016-06-11,土曜日,指定なし,今治第一病院,08:30～翌08:30
2016-06-12,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2016-06-12,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2016-06-12,日曜日,小児科,あおい小児科,09:00～17:00
2016-06-12,日曜日,内科,医師会市民病院,09:00～17:30
2016-06-13,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-06-14,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2016-06-15,水曜日,指定なし,木原病院,08:30～翌08:30
2016-06-16,木曜日,指定なし,白石病院,08:30～翌08:30
2016-06-17,金曜日,指定なし,今治第一病院,08:30～翌08:30
2016-06-18,土曜日,指定なし,今治セントラル病院,08:30～17:30
2016-06-18,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2016-06-19,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-06-19,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2016-06-19,日曜日,小児科,瀬戸内海病院,09:00～17:00
2016-06-20,月曜日,指定なし,広瀬病院,08:30～翌08:30
2016-06-21,火曜日,指定なし,今治第一病院,08:30～翌08:30
2016-06-22,水曜日,指定なし,今治セントラル病院,08:30～翌08:30
2016-06-23,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2016-06-24,金曜日,指定なし,県立今治病院,08:30～翌08:30
2016-06-25,土曜日,指定なし,木原病院,08:30～翌08:30
2016-06-26,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2016-06-26,日曜日,指定なし,しのざき整形外科,09:00～17:00
2016-06-26,日曜日,小児科,武田医院,09:00～17:00
2016-06-26,日曜日,内科,医師会市民病院,09:00～17:30
2016-06-27,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2016-06-28,火曜日,指定なし,今治第一病院,08:30～翌08:30
2016-06-29,水曜日,指定なし,今治セントラル病院,08:30～翌08:30
2016-06-30,木曜日,指定なし,県立今治病院,08:30～翌08:30
