date,week,medical,name,time
2019-10-01,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-10-02,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-10-03,木曜日,指定なし,県立今治病院,08:30～翌08:30
2019-10-04,金曜日,指定なし,木原病院,08:30～翌08:30
2019-10-05,土曜日,指定なし,今治第一病院,08:30～17:30
2019-10-05,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-10-06,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-10-06,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2019-10-06,日曜日,小児科,県立今治病院,09:00～17:00
2019-10-06,日曜日,内科,鈴木病院,09:00～17:30
2019-10-07,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-10-08,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-10-09,水曜日,指定なし,今治第一病院,08:30～翌08:30
2019-10-10,木曜日,指定なし,白石病院,08:30～翌08:30
2019-10-11,金曜日,指定なし,木原病院,08:30～翌08:30
2019-10-12,土曜日,指定なし,白石病院,08:30～17:30
2019-10-12,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-10-13,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-10-13,日曜日,指定なし,しのざき整形外科,09:00～17:00
2019-10-13,日曜日,小児科,武田医院,09:00～17:00
2019-10-13,日曜日,内科,医師会市民病院,09:00～17:30
2019-10-14,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-10-14,祝日,指定なし,喜多嶋診療所,09:00～17:00
2019-10-14,祝日,小児科,松本小児科,09:00～17:00
2019-10-15,火曜日,指定なし,県立今治病院,08:30～翌08:30
2019-10-16,水曜日,指定なし,木原病院,08:30～翌08:30
2019-10-17,木曜日,指定なし,白石病院,08:30～翌08:30
2019-10-18,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-10-19,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-10-20,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-10-20,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2019-10-20,日曜日,小児科,瀬戸内海病院,09:00～17:00
2019-10-21,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-10-22,祝日,指定なし,今治第一病院,08:30～翌08:30
2019-10-22,祝日,指定なし,松浦医院,09:00～17:00
2019-10-22,祝日,小児科,丹こどもクリニック,09:00～17:00
2019-10-23,水曜日,指定なし,県立今治病院,08:30～翌08:30
2019-10-24,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-10-25,金曜日,指定なし,木原病院,08:30～翌08:30
2019-10-26,土曜日,指定なし,放射線第一病院,08:30～17:30
2019-10-26,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-10-27,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-10-27,日曜日,指定なし,大三島中央病院,09:00～17:00
2019-10-27,日曜日,小児科,みぶ小児科,09:00～17:00
2019-10-27,日曜日,内科,医師会市民病院,09:00～17:30
2019-10-28,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-10-29,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-10-30,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2019-10-30,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2019-10-31,木曜日,指定なし,白石病院,08:30～翌08:30
