date,week,medical,name,time
2019-06-01,土曜日,指定なし,木原病院,08:30～17:30
2019-06-01,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-06-02,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-06-02,日曜日,指定なし,しのざき整形外科,09:00～17:00
2019-06-02,日曜日,小児科,県立今治病院,09:00～17:00
2019-06-02,日曜日,内科,鈴木病院,09:00～17:30
2019-06-03,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-06-04,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-06-05,水曜日,指定なし,県立今治病院,08:30～翌08:30
2019-06-06,木曜日,指定なし,白石病院,08:30～翌08:30
2019-06-07,金曜日,指定なし,木原病院,08:30～翌08:30
2019-06-08,土曜日,指定なし,今治第一病院,08:30～17:30
2019-06-08,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-06-09,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-06-09,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2019-06-09,日曜日,小児科,武田医院,09:00～17:00
2019-06-09,日曜日,内科,医師会市民病院,09:00～17:30
2019-06-10,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-06-11,火曜日,指定なし,県立今治病院,08:30～翌08:30
2019-06-12,水曜日,指定なし,今治第一病院,08:30～翌08:30
2019-06-13,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-06-14,金曜日,指定なし,木原病院,08:30～翌08:30
2019-06-15,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-06-16,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-06-16,日曜日,指定なし,松浦医院,09:00～17:00
2019-06-16,日曜日,小児科,瀬戸内海病院,09:00～17:00
2019-06-17,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-06-18,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-06-19,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-06-20,木曜日,指定なし,白石病院,08:30～翌08:30
2019-06-21,金曜日,指定なし,木原病院,08:30～翌08:30
2019-06-22,土曜日,指定なし,白石病院,08:30～17:30
2019-06-22,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-06-23,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-06-23,日曜日,指定なし,大三島中央病院,09:00～17:00
2019-06-23,日曜日,小児科,松本小児科,09:00～17:00
2019-06-23,日曜日,内科,医師会市民病院,09:00～17:30
2019-06-24,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-06-25,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-06-26,水曜日,指定なし,今治第一病院,08:30～翌08:30
2019-06-27,木曜日,指定なし,白石病院,08:30～翌08:30
2019-06-28,金曜日,指定なし,県立今治病院,08:30～翌08:30
2019-06-29,土曜日,指定なし,今治第一病院,08:30～17:30
2019-06-29,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-06-30,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-06-30,日曜日,指定なし,斎藤クリニック,09:00～17:00
2019-06-30,日曜日,小児科,丹こどもクリニック,09:00～17:00
