date,week,medical,name,time
2019-01-01,祝日,指定なし,県立今治病院,08:30～翌08:30
2019-01-01,祝日,指定なし,喜多嶋診療所,09:00～17:00
2019-01-02,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-01-03,木曜日,指定なし,広瀬病院,08:30～翌08:30
2019-01-04,金曜日,指定なし,木原病院,08:30～翌08:30
2019-01-05,土曜日,指定なし,今治第一病院,08:30～17:30
2019-01-05,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-01-06,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-01-06,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2019-01-06,日曜日,小児科,あおい小児科,09:00～17:00
2019-01-07,月曜日,指定なし,県立今治病院,08:30～翌08:30
2019-01-08,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-01-09,水曜日,指定なし,木原病院,08:30～翌08:30
2019-01-10,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-01-11,金曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2019-01-11,金曜日,指定なし,竹内外科,17:15～22:30
2019-01-12,土曜日,指定なし,放射線第一病院,08:30～17:30
2019-01-12,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-01-13,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-01-13,日曜日,指定なし,松浦医院,09:00～17:00
2019-01-13,日曜日,小児科,松本小児科,09:00～17:00
2019-01-13,日曜日,内科,医師会市民病院,09:00～17:30
2019-01-14,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-01-14,祝日,指定なし,大三島中央病院,09:00～17:00
2019-01-14,祝日,小児科,武田医院,09:00～17:00
2019-01-15,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-01-16,水曜日,指定なし,木原病院,08:30～翌08:30
2019-01-17,木曜日,指定なし,白石病院,08:30～翌08:30
2019-01-18,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-01-19,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-01-20,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-01-20,日曜日,指定なし,斎藤クリニック,09:00～17:00
2019-01-20,日曜日,小児科,瀬戸内海病院,09:00～17:00
2019-01-21,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-01-22,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-01-23,水曜日,指定なし,県立今治病院,08:30～翌08:30
2019-01-24,木曜日,指定なし,白石病院,08:30～翌08:30
2019-01-25,金曜日,指定なし,木原病院,08:30～翌08:30
2019-01-26,土曜日,指定なし,白石病院,08:30～17:30
2019-01-26,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-01-27,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-01-27,日曜日,指定なし,片山医院,09:00～17:00
2019-01-27,日曜日,小児科,丹こどもクリニック,09:00～17:00
2019-01-28,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-01-29,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-01-30,水曜日,指定なし,今治第一病院,08:30～翌08:30
2019-01-31,木曜日,指定なし,白石病院,08:30～翌08:30
