date,week,medical,name,time
2018-08-01,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-08-02,木曜日,指定なし,白石病院,08:30～翌08:30
2018-08-03,金曜日,指定なし,県立今治病院,08:30～翌08:30
2018-08-04,土曜日,指定なし,木原病院,08:30～17:30
2018-08-04,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2018-08-05,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-08-05,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2018-08-05,日曜日,小児科,県立今治病院,09:00～17:00
2018-08-05,日曜日,内科,鈴木病院,09:00～17:30
2018-08-06,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-08-07,火曜日,指定なし,今治第一病院,08:30～翌08:30
2018-08-08,水曜日,指定なし,県立今治病院,08:30～翌08:30
2018-08-09,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-08-10,金曜日,指定なし,木原病院,08:30～翌08:30
2018-08-11,祝日,指定なし,瀬戸内海病院,08:30～17:30
2018-08-11,祝日,指定なし,松浦医院,09:00～17:00
2018-08-11,祝日,指定なし,医師会市民病院,17:30～翌08:30
2018-08-11,祝日,小児科,武田医院,09:00～17:00
2018-08-12,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-08-12,日曜日,指定なし,大三島中央病院,09:00～17:00
2018-08-12,日曜日,小児科,松本小児科,09:00～17:00
2018-08-12,日曜日,内科,医師会市民病院,09:00～17:30
2018-08-13,月曜日,指定なし,広瀬病院,08:30～翌08:30
2018-08-14,火曜日,指定なし,今治第一病院,08:30～翌08:30
2018-08-15,水曜日,指定なし,木原病院,08:30～翌08:30
2018-08-16,木曜日,指定なし,県立今治病院,08:30～翌08:30
2018-08-17,金曜日,指定なし,今治第一病院,08:30～翌08:30
2018-08-18,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-08-19,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-08-19,日曜日,指定なし,斎藤クリニック,09:00～17:00
2018-08-19,日曜日,小児科,瀬戸内海病院,09:00～17:00
2018-08-20,月曜日,指定なし,広瀬病院,08:30～翌08:30
2018-08-21,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-08-22,水曜日,指定なし,今治第一病院,08:30～翌08:30
2018-08-23,木曜日,指定なし,白石病院,08:30～翌08:30
2018-08-24,金曜日,指定なし,木原病院,08:30～翌08:30
2018-08-25,土曜日,指定なし,白石病院,08:30～17:30
2018-08-25,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2018-08-26,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-08-26,日曜日,指定なし,片山医院,09:00～17:00
2018-08-26,日曜日,小児科,みぶ小児科,09:00～17:00
2018-08-26,日曜日,内科,医師会市民病院,09:00～17:30
2018-08-27,月曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-08-28,火曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2018-08-28,火曜日,指定なし,竹内外科,17:15～22:30
2018-08-29,水曜日,指定なし,今治第一病院,08:30～翌08:30
2018-08-30,木曜日,指定なし,白石病院,08:30～翌08:30
2018-08-31,金曜日,指定なし,木原病院,08:30～翌08:30
