date,week,medical,name,time
2019-02-01,金曜日,指定なし,木原病院,08:30～翌08:30
2019-02-02,土曜日,指定なし,今治第一病院,08:30～17:30
2019-02-02,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-02-03,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-02-03,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2019-02-03,日曜日,小児科,県立今治病院,09:00～17:00
2019-02-03,日曜日,内科,鈴木病院,09:00～17:30
2019-02-04,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-02-05,火曜日,指定なし,県立今治病院,08:30～翌08:30
2019-02-06,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-02-07,木曜日,指定なし,白石病院,08:30～翌08:30
2019-02-08,金曜日,指定なし,木原病院,08:30～翌08:30
2019-02-09,土曜日,指定なし,白石病院,08:30～17:30
2019-02-09,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-02-10,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-02-10,日曜日,指定なし,しのざき整形外科,09:00～17:00
2019-02-10,日曜日,小児科,丹こどもクリニック,09:00～17:00
2019-02-10,日曜日,内科,医師会市民病院,09:00～17:30
2019-02-11,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-02-11,祝日,指定なし,喜多嶋診療所,09:00～17:00
2019-02-11,祝日,小児科,まつうらバンビクリニック,09:00～17:00
2019-02-12,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-02-13,水曜日,指定なし,県立今治病院,08:30～翌08:30
2019-02-14,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-02-15,金曜日,指定なし,木原病院,08:30～翌08:30
2019-02-16,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-02-17,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-02-17,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2019-02-17,日曜日,小児科,瀬戸内海病院,09:00～17:00
2019-02-18,月曜日,指定なし,広瀬病院,08:30～翌08:30
2019-02-19,火曜日,指定なし,今治第一病院,08:30～翌08:30
2019-02-20,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-02-21,木曜日,指定なし,白石病院,08:30～翌08:30
2019-02-22,金曜日,指定なし,県立今治病院,08:30～翌08:30
2019-02-23,土曜日,指定なし,今治第一病院,08:30～17:30
2019-02-23,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2019-02-24,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2019-02-24,日曜日,指定なし,片山医院,09:00～17:00
2019-02-24,日曜日,小児科,あおい小児科,09:00～17:00
2019-02-24,日曜日,内科,医師会市民病院,09:00～17:30
2019-02-25,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2019-02-26,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2019-02-27,水曜日,指定なし,木原病院,08:30～翌08:30
2019-02-28,木曜日,指定なし,白石病院,08:30～翌08:30
