date,week,medical,name,time
2018-06-01,金曜日,指定なし,木原病院,08:30～翌08:30
2018-06-02,土曜日,指定なし,瀬戸内海病院,08:30～12:30
2018-06-02,土曜日,指定なし,医師会市民病院,12:30～翌08:30
2018-06-03,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-06-03,日曜日,指定なし,しのざき整形外科,09:00～17:00
2018-06-03,日曜日,小児科,県立今治病院,09:00～17:00
2018-06-03,日曜日,内科,鈴木病院,09:00～17:30
2018-06-04,月曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-06-05,火曜日,指定なし,今治第一病院,08:30～翌08:30
2018-06-06,水曜日,指定なし,県立今治病院,08:30～翌08:30
2018-06-07,木曜日,指定なし,白石病院,08:30～翌08:30
2018-06-08,金曜日,指定なし,木原病院,08:30～翌08:30
2018-06-09,土曜日,指定なし,今治第一病院,08:30～17:30
2018-06-09,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2018-06-10,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-06-10,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2018-06-10,日曜日,小児科,松本小児科,09:00～17:00
2018-06-10,日曜日,内科,医師会市民病院,09:00～17:30
2018-06-11,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-06-12,火曜日,指定なし,県立今治病院,08:30～翌08:30
2018-06-13,水曜日,指定なし,木原病院,08:30～翌08:30
2018-06-14,木曜日,指定なし,白石病院,08:30～翌08:30
2018-06-15,金曜日,指定なし,今治第一病院,08:30～翌08:30
2018-06-16,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-06-17,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-06-17,日曜日,指定なし,松浦医院,09:00～17:00
2018-06-17,日曜日,小児科,瀬戸内海病院,09:00～17:00
2018-06-18,月曜日,指定なし,広瀬病院,08:30～翌08:30
2018-06-19,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-06-20,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2018-06-20,水曜日,指定なし,山内病院,17:15～22:30
2018-06-21,木曜日,指定なし,白石病院,08:30～翌08:30
2018-06-22,金曜日,指定なし,木原病院,08:30～翌08:30
2018-06-23,土曜日,指定なし,今治第一病院,08:30～17:30
2018-06-23,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2018-06-24,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-06-24,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2018-06-24,日曜日,小児科,丹こどもクリニック,09:00～17:00
2018-06-24,日曜日,内科,医師会市民病院,09:00～17:30
2018-06-25,月曜日,指定なし,広瀬病院,08:30～翌08:30
2018-06-26,火曜日,指定なし,今治第一病院,08:30～翌08:30
2018-06-27,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-06-28,木曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-06-29,金曜日,指定なし,県立今治病院,08:30～翌08:30
2018-06-30,土曜日,指定なし,木原病院,08:30～17:30
2018-06-30,土曜日,指定なし,医師会市民病院,17:30～翌08:30
