date,week,medical,name,time
2018-11-01,木曜日,指定なし,白石病院,08:30～翌08:30
2018-11-02,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-11-03,祝日,指定なし,瀬戸内海病院,08:30～17:30
2018-11-03,祝日,指定なし,松浦医院,09:00～17:00
2018-11-03,祝日,指定なし,医師会市民病院,17:30～翌08:30
2018-11-03,祝日,小児科,まつうらバンビクリニック,09:00～17:00
2018-11-04,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-11-04,日曜日,指定なし,片山医院,09:00～17:00
2018-11-04,日曜日,小児科,県立今治病院,09:00～17:00
2018-11-05,月曜日,指定なし,広瀬病院,08:30～翌08:30
2018-11-06,火曜日,指定なし,県立今治病院,08:30～翌08:30
2018-11-07,水曜日,指定なし,今治第一病院,08:30～翌08:30
2018-11-08,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-11-09,金曜日,指定なし,木原病院,08:30～翌08:30
2018-11-10,土曜日,指定なし,白石病院,08:30～17:30
2018-11-10,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2018-11-11,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-11-11,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2018-11-11,日曜日,小児科,済生会今治病院,09:00～17:00
2018-11-11,日曜日,内科,医師会市民病院,09:00～17:30
2018-11-12,月曜日,指定なし,広瀬病院,08:30～翌08:30
2018-11-13,火曜日,指定なし,今治第一病院,08:30～翌08:30
2018-11-14,水曜日,指定なし,木原病院,08:30～翌08:30
2018-11-15,木曜日,指定なし,白石病院,08:30～翌08:30
2018-11-16,金曜日,指定なし,県立今治病院,08:30～翌08:30
2018-11-17,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-11-18,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-11-18,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2018-11-18,日曜日,小児科,瀬戸内海病院,09:00～17:00
2018-11-19,月曜日,指定なし,今治第一病院,08:30～翌08:30
2018-11-20,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-11-21,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2018-11-21,水曜日,指定なし,今治セントラル病院,17:15～22:30
2018-11-22,木曜日,指定なし,白石病院,08:30～翌08:30
2018-11-23,祝日,指定なし,木原病院,08:30～翌08:30
2018-11-23,祝日,指定なし,喜多嶋診療所,09:00～17:00
2018-11-23,祝日,小児科,あおい小児科,09:00～17:00
2018-11-24,土曜日,指定なし,今治第一病院,08:30～17:30
2018-11-24,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2018-11-25,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2018-11-25,日曜日,指定なし,しのざき整形外科,09:00～17:00
2018-11-25,日曜日,小児科,武田医院,09:00～17:00
2018-11-25,日曜日,内科,医師会市民病院,09:00～17:30
2018-11-26,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2018-11-27,火曜日,指定なし,今治第一病院,08:30～翌08:30
2018-11-28,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2018-11-29,木曜日,指定なし,県立今治病院,08:30～翌08:30
2018-11-30,金曜日,指定なし,木原病院,08:30～翌08:30
