date,week,medical,name,time
2021-01-01,祝日,指定なし,大三島中央病院,09:00～17:00
2021-01-01,祝日,指定なし,県立今治病院,08:30～翌08:30
2021-01-02,土曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-01-03,日曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-01-03,日曜日,指定なし,斎藤クリニック,09:00～17:00
2021-01-03,日曜日,指定なし,白石病院,08:30～17:30
2021-01-03,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2021-01-03,日曜日,小児科,みぶ小児科,09:00～17:00
2021-01-04,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-01-05,火曜日,指定なし,今治第一病院,08:30～翌08:30
2021-01-06,水曜日,指定なし,木原病院,08:30～翌08:30
2021-01-07,木曜日,指定なし,白石病院,08:30～翌08:30
2021-01-08,金曜日,指定なし,県立今治病院,08:30～翌08:30
2021-01-09,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-01-09,土曜日,指定なし,今治第一病院,08:30～17:30
2021-01-10,日曜日,小児科,あおい小児科,09:00～17:00
2021-01-10,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-01-10,日曜日,内科,医師会市民病院,09:00～17:30
2021-01-10,日曜日,指定なし,しのざき整形外科,09:00～17:00
2021-01-11,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-01-11,祝日,小児科,丹こどもクリニック,09:00～17:00
2021-01-11,祝日,指定なし,はかた外科胃腸科,09:00～17:00
2021-01-12,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-01-13,水曜日,指定なし,木原病院,08:30～翌08:30
2021-01-14,木曜日,指定なし,白石病院,08:30～翌08:30
2021-01-15,金曜日,指定なし,今治第一病院,08:30～翌08:30
2021-01-16,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-01-17,日曜日,指定なし,片山医院,09:00～17:00
2021-01-17,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-01-17,日曜日,小児科,瀬戸内海病院,09:00～17:00
2021-01-18,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-01-19,火曜日,指定なし,今治セントラルクリニック,17:15～22:30
2021-01-19,火曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2021-01-20,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-01-21,木曜日,指定なし,今治第一病院,08:30～翌08:30
2021-01-22,金曜日,指定なし,木原病院,08:30～翌08:30
2021-01-23,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-01-23,土曜日,指定なし,白石病院,08:30～17:30
2021-01-24,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-01-24,日曜日,内科,医師会市民病院,09:00～17:30
2021-01-24,日曜日,小児科,医師会市民病院,09:00～17:00
2021-01-24,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2021-01-25,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-01-26,火曜日,指定なし,県立今治病院,08:30～翌08:30
2021-01-27,水曜日,指定なし,木原病院,08:30～翌08:30
2021-01-28,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-01-29,金曜日,指定なし,今治第一病院,08:30～翌08:30
2021-01-30,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-01-30,土曜日,指定なし,木原病院,08:30～17:30
2021-01-31,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2021-01-31,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-01-31,日曜日,小児科,みぶ小児科,09:00～17:00
