date,week,medical,name,time
2021-02-01,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-02-02,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-02-03,水曜日,指定なし,県立今治病院,08:30～翌08:30
2021-02-04,木曜日,指定なし,白石病院,08:30～翌08:30
2021-02-05,金曜日,指定なし,木原病院,08:30～翌08:30
2021-02-06,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-02-06,土曜日,指定なし,白石病院,08:30～17:30
2021-02-07,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-02-07,日曜日,小児科,県立今治病院,09:00～17:00
2021-02-07,日曜日,指定なし,松浦医院,09:00～17:00
2021-02-08,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-02-09,火曜日,指定なし,今治第一病院,08:30～翌08:30
2021-02-10,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-02-11,祝日,指定なし,大三島中央病院,09:00～17:00
2021-02-11,祝日,指定なし,木原病院,17:30～翌08:30
2021-02-11,祝日,指定なし,放射線第一病院,08:30～17:30
2021-02-11,祝日,小児科,まつうらバンビクリニック,09:00～17:00
2021-02-12,金曜日,指定なし,県立今治病院,08:30～翌08:30
2021-02-13,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-02-13,土曜日,指定なし,今治第一病院,08:30～17:30
2021-02-14,日曜日,小児科,あおい小児科,09:00～17:00
2021-02-14,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-02-14,日曜日,内科,医師会市民病院,09:00～17:30
2021-02-14,日曜日,指定なし,斎藤クリニック,09:00～17:00
2021-02-15,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-02-16,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-02-17,水曜日,指定なし,県立今治病院,08:30～翌08:30
2021-02-18,木曜日,指定なし,白石病院,08:30～翌08:30
2021-02-19,金曜日,指定なし,今治第一病院,08:30～翌08:30
2021-02-20,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-02-21,日曜日,指定なし,片山医院,09:00～17:00
2021-02-21,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2021-02-21,日曜日,小児科,瀬戸内海病院,09:00～17:00
2021-02-22,月曜日,指定なし,広瀬病院,08:30～翌08:30
2021-02-23,祝日,指定なし,今治第一病院,08:30～翌08:30
2021-02-23,祝日,小児科,武田医院,09:00～17:00
2021-02-23,祝日,指定なし,はかた外科胃腸科,09:00～17:00
2021-02-24,水曜日,指定なし,木原病院,08:30～翌08:30
2021-02-25,木曜日,指定なし,白石病院,08:30～翌08:30
2021-02-26,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2021-02-27,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2021-02-27,土曜日,指定なし,木原病院,08:30～17:30
2021-02-28,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2021-02-28,日曜日,内科,医師会市民病院,09:00～17:30
2021-02-28,日曜日,小児科,医師会市民病院,09:00～17:00
2021-02-28,日曜日,指定なし,しのざき整形外科,09:00～17:00
