date,week,medical,name,time
2024-06-01,土曜日,指定なし,白石病院,08:30〜17:30
2024-06-01,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2024-06-02,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2024-06-02,日曜日,指定なし,大三島中央病院,09:00〜17:00
2024-06-02,日曜日,小児科,県立今治病院,09:00〜12:00 / 14:00〜17:00
2024-06-03,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2024-06-04,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2024-06-05,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2024-06-06,木曜日,指定なし,白石病院,08:30〜翌08:30
2024-06-07,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2024-06-08,土曜日,指定なし,木原病院,08:30〜17:30
2024-06-08,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2024-06-09,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2024-06-09,日曜日,指定なし,斎藤クリニック,09:00〜17:00
2024-06-09,日曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2024-06-09,日曜日,内科,医師会市民病院,09:00〜17:30
2024-06-10,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2024-06-11,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2024-06-12,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2024-06-12,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2024-06-13,木曜日,指定なし,木原病院,08:30〜翌08:30
2024-06-14,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2024-06-15,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2024-06-16,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2024-06-16,日曜日,指定なし,片山医院,09:00〜17:00
2024-06-16,日曜日,小児科,あおい小児科,09:00〜12:00 / 14:00〜17:00
2024-06-17,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2024-06-18,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2024-06-19,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2024-06-20,木曜日,指定なし,県立今治病院,08:30〜翌08:30
2024-06-21,金曜日,指定なし,木原病院,08:30〜翌08:30
2024-06-22,土曜日,指定なし,白石病院,08:30〜17:30
2024-06-22,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2024-06-23,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2024-06-23,日曜日,指定なし,はかた外科胃腸科,09:00〜17:00
2024-06-23,日曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2024-06-23,日曜日,内科,医師会市民病院,09:00〜17:30
2024-06-24,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2024-06-25,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2024-06-26,水曜日,指定なし,木原病院,08:30〜翌08:30
2024-06-27,木曜日,指定なし,白石病院,08:30〜翌08:30
2024-06-28,金曜日,指定なし,済生会今治病院,08:30〜翌08:30
2024-06-29,土曜日,指定なし,今治第一病院,08:30〜17:30
2024-06-29,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2024-06-30,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2024-06-30,日曜日,指定なし,しのざき整形外科,09:00〜17:00
2024-06-30,日曜日,小児科,丹こどもクリニック,09:00〜12:00 / 14:00〜17:00
