date,week,medical,name,time
2024-04-01,月曜日,指定なし,済生会今治病院,08:30～翌08:30
2024-04-02,火曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2024-04-03,水曜日,指定なし,県立今治病院,08:30～翌08:30
2024-04-04,木曜日,指定なし,白石病院,08:30～翌08:30
2024-04-05,金曜日,指定なし,木原病院,08:30～翌08:30
2024-04-06,土曜日,指定なし,白石病院,08:30～17:30
2024-04-06,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2024-04-07,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2024-04-07,日曜日,指定なし,片山医院,09:00～17:00
2024-04-07,日曜日,小児科,県立今治病院,09:00～17:00
2024-04-08,月曜日,指定なし,広瀬病院,08:30～翌08:30
2024-04-09,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2024-04-10,水曜日,指定なし,今治第一病院,08:30～翌08:30
2024-04-11,木曜日,指定なし,白石病院,08:30～翌08:30
2024-04-12,金曜日,指定なし,県立今治病院,08:30～翌08:30
2024-04-13,土曜日,指定なし,木原病院,08:30～17:30
2024-04-13,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2024-04-14,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2024-04-14,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2024-04-14,日曜日,小児科,医師会市民病院,09:00～17:00
2024-04-14,日曜日,内科,医師会市民病院,09:00～17:30
2024-04-15,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2024-04-16,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2024-04-17,水曜日,指定なし,今治第一病院,08:30～翌08:30
2024-04-18,木曜日,指定なし,白石病院,08:30～翌08:30
2024-04-19,金曜日,指定なし,木原病院,08:30～翌08:30
2024-04-20,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2024-04-21,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2024-04-21,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2024-04-21,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2024-04-22,月曜日,指定なし,広瀬病院,08:30～翌08:30
2024-04-23,火曜日,指定なし,今治第一病院,08:30～翌08:30
2024-04-24,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2024-04-24,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2024-04-25,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2024-04-26,金曜日,指定なし,木原病院,08:30～翌08:30
2024-04-27,土曜日,指定なし,今治第一病院,08:30～17:30
2024-04-27,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2024-04-28,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2024-04-28,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2024-04-28,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2024-04-28,日曜日,内科,医師会市民病院,09:00～17:30
2024-04-29,祝日,指定なし,瀬戸内海病院,08:30～翌08:30
2024-04-29,祝日,指定なし,しのざき整形外科,09:00～17:00
2024-04-29,祝日,小児科,あおい小児科,09:00～12:00 / 14:00～17:00
2024-04-30,火曜日,指定なし,県立今治病院,08:30～翌08:30
