date,week,medical,name,time
2025-01-01,祝日,指定なし,県立今治病院,08:30〜翌08:30
2025-01-01,祝日,指定なし,喜多嶋診療所,09:00〜17:00
2025-01-02,木曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-01-03,金曜日,指定なし,木原病院,08:30〜翌08:30
2025-01-03,金曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2025-01-04,土曜日,指定なし,白石病院,08:30〜17:30
2025-01-04,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2025-01-05,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-01-05,日曜日,小児科,みぶ小児科,09:00〜12:00 / 14:00〜17:00
2025-01-05,日曜日,指定なし,有津むらかみクリニック,09:00〜17:00
2025-01-06,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2025-01-07,火曜日,指定なし,今治第一病院,08:30〜翌08:30
2025-01-08,水曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-01-09,木曜日,指定なし,白石病院,08:30〜翌08:30
2025-01-10,金曜日,指定なし,県立今治病院,08:30〜翌08:30
2025-01-11,土曜日,指定なし,今治第一病院,08:30〜17:30
2025-01-11,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2025-01-12,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-01-12,日曜日,内科,医師会市民病院,09:00〜17:30
2025-01-12,日曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2025-01-12,日曜日,指定なし,大三島中央病院,09:00〜17:00
2025-01-13,祝日,指定なし,瀬戸内海病院,08:30〜翌08:30
2025-01-13,祝日,小児科,まつうらバンビクリニック,09:00〜12:00 / 14:00〜17:00
2025-01-13,祝日,指定なし,斎藤クリニック,09:00〜17:00
2025-01-14,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-01-15,水曜日,指定なし,今治第一病院,08:30〜翌08:30
2025-01-16,木曜日,指定なし,白石病院,08:30〜翌08:30
2025-01-17,金曜日,指定なし,木原病院,08:30〜翌08:30
2025-01-18,土曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-01-19,日曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2025-01-19,日曜日,小児科,あおい小児科,09:00〜12:00 / 14:00〜17:00
2025-01-19,日曜日,指定なし,片山医院,09:00〜17:00
2025-01-20,月曜日,指定なし,広瀬病院,08:30〜翌08:30
2025-01-21,火曜日,指定なし,県立今治病院,08:30〜翌08:30
2025-01-22,水曜日,指定なし,木原病院,08:30〜翌08:30
2025-01-23,木曜日,指定なし,白石病院,08:30〜翌08:30
2025-01-24,金曜日,指定なし,今治第一病院,08:30〜翌08:30
2025-01-25,土曜日,指定なし,木原病院,08:30〜17:30
2025-01-25,土曜日,指定なし,医師会市民病院,17:30〜翌08:30
2025-01-26,日曜日,指定なし,医師会市民病院,08:30〜翌08:30
2025-01-26,日曜日,内科,医師会市民病院,09:00〜17:30
2025-01-26,日曜日,小児科,医師会市民病院,09:00〜12:00 / 14:00〜17:00
2025-01-26,日曜日,指定なし,はかた外科胃腸科,09:00〜17:00
2025-01-27,月曜日,指定なし,瀬戸内海病院,08:30〜翌08:30
2025-01-28,火曜日,指定なし,済生会今治病院,08:30〜翌08:30
2025-01-29,水曜日,指定なし,県立今治病院,08:30〜17:15 / 22:30〜翌08:30
2025-01-29,水曜日,指定なし,今治セントラルクリニック,17:15〜22:30
2025-01-30,木曜日,指定なし,木原病院,08:30〜翌08:30
2025-01-31,金曜日,指定なし,今治第一病院,08:30〜翌08:30
