date,week,medical,name,time
2025-03-01,土曜日,指定なし,今治第一病院,08:30～17:30
2025-03-01,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-03-02,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-03-02,日曜日,小児科,県立今治病院,09:00～12:00 / 14:00～17:00
2025-03-02,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2025-03-03,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-03-04,火曜日,指定なし,県立今治病院,08:30～翌08:30
2025-03-05,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-03-06,木曜日,指定なし,白石病院,08:30～翌08:30
2025-03-07,金曜日,指定なし,木原病院,08:30～翌08:30
2025-03-08,土曜日,指定なし,瀬戸内海病院,08:30～17:30
2025-03-08,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-03-09,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-03-09,日曜日,内科,医師会市民病院,09:00～17:30
2025-03-09,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2025-03-09,日曜日,指定なし,しのざき整形外科,09:00～17:00
2025-03-10,月曜日,指定なし,広瀬病院,08:30～翌08:30
2025-03-11,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-03-12,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2025-03-12,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2025-03-13,木曜日,指定なし,白石病院,08:30～翌08:30
2025-03-14,金曜日,指定なし,今治第一病院,08:30～翌08:30
2025-03-15,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-03-16,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-03-16,日曜日,小児科,済生会今治病院,09:00～12:00 / 14:00～17:00
2025-03-16,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2025-03-17,月曜日,指定なし,広瀬病院,08:30～翌08:30
2025-03-18,火曜日,指定なし,県立今治病院,08:30～翌08:30
2025-03-19,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-03-20,祝日,指定なし,今治第一病院,08:30～翌08:30
2025-03-20,祝日,小児科,あおい小児科,09:00～12:00 / 14:00～17:00
2025-03-20,祝日,指定なし,有津むらかみクリニック,09:00～17:00
2025-03-21,金曜日,指定なし,木原病院,08:30～翌08:30
2025-03-22,土曜日,指定なし,白石病院,08:30～17:30
2025-03-22,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-03-23,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-03-23,日曜日,内科,医師会市民病院,09:00～17:30
2025-03-23,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2025-03-23,日曜日,指定なし,大三島中央病院,09:00～17:00
2025-03-24,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2025-03-25,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2025-03-26,水曜日,指定なし,今治第一病院,08:30～翌08:30
2025-03-27,木曜日,指定なし,白石病院,08:30～翌08:30
2025-03-28,金曜日,指定なし,県立今治病院,08:30～翌08:30
2025-03-29,土曜日,指定なし,木原病院,08:30～17:30
2025-03-29,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2025-03-30,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2025-03-30,日曜日,小児科,丹こどもクリニック,09:00～12:00 / 14:00～17:00
2025-03-30,日曜日,指定なし,斎藤クリニック,09:00～17:00
2025-03-31,月曜日,指定なし,今治第一病院,08:30～翌08:30
