date,week,medical,name,time
2023-07-01,土曜日,指定なし,白石病院,08:30～17:30
2023-07-01,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2023-07-02,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2023-07-02,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2023-07-02,日曜日,小児科,県立今治病院,09:00～17:00
2023-07-03,月曜日,指定なし,広瀬病院,08:30～翌08:30
2023-07-04,火曜日,指定なし,県立今治病院,08:30～翌08:30
2023-07-05,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2023-07-06,木曜日,指定なし,白石病院,08:30～翌08:30
2023-07-07,金曜日,指定なし,木原病院,08:30～翌08:30
2023-07-08,土曜日,指定なし,今治第一病院,08:30～17:30
2023-07-08,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2023-07-09,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2023-07-09,日曜日,指定なし,松浦医院,09:00～17:00
2023-07-09,日曜日,小児科,医師会市民病院,09:00～17:00
2023-07-09,日曜日,内科,医師会市民病院,09:00～17:30
2023-07-10,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2023-07-11,火曜日,指定なし,今治第一病院,08:30～翌08:30
2023-07-12,水曜日,指定なし,木原病院,08:30～翌08:30
2023-07-13,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2023-07-14,金曜日,指定なし,県立今治病院,08:30～翌08:30
2023-07-15,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2023-07-16,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2023-07-16,日曜日,指定なし,大三島中央病院,09:00～17:00
2023-07-16,日曜日,小児科,済生会今治病院,09:00～17:00
2023-07-17,祝日,指定なし,今治第一病院,08:30～翌08:30
2023-07-17,祝日,指定なし,斎藤クリニック,09:00～17:00
2023-07-17,祝日,小児科,みぶ小児科,09:00～17:00
2023-07-18,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2023-07-19,水曜日,指定なし,県立今治病院,08:30～翌08:30
2023-07-20,木曜日,指定なし,白石病院,08:30～翌08:30
2023-07-21,金曜日,指定なし,木原病院,08:30～翌08:30
2023-07-22,土曜日,指定なし,今治第一病院,08:30～17:30
2023-07-22,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2023-07-23,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2023-07-23,日曜日,指定なし,片山医院,09:00～17:00
2023-07-23,日曜日,小児科,医師会市民病院,09:00～17:00
2023-07-23,日曜日,内科,医師会市民病院,09:00～17:30
2023-07-24,月曜日,指定なし,広瀬病院,08:30～翌08:30
2023-07-25,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2023-07-26,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2023-07-26,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2023-07-27,木曜日,指定なし,白石病院,08:30～翌08:30
2023-07-28,金曜日,指定なし,今治第一病院,08:30～翌08:30
2023-07-29,土曜日,指定なし,白石病院,08:30～17:30
2023-07-29,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2023-07-30,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2023-07-30,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2023-07-30,日曜日,小児科,まつうらバンビクリニック,09:00～17:00
2023-07-31,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
